,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape Sulfur,shape BC,shape OC,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,scale CO2,co2_concentration_1750,seed
438493,9.361575061421943,4.156570945877938,32.672449486397525,64.68336914315536,1.0190750837861071,2.2134675218399127,0.6494285622529232,0.8522346858626327,0.9658164618507524,0.5001194626051019,8.308415801124516,35.76770664110278,0.0010239121619204,3.799524373424789,0.0004919792116747,0.0041956995300122,-1.1187979079725326e-06,-6.330894496709376e-05,-0.0002795706303099,-6.308882703321156e-05,-0.001349718169722,-0.0015838322220382,-2.4366919820794256e-05,-6.771440104224265e-08,0.0847588884401606,0.2382964246062083,0.3868109976617148,-0.5714644359312412,0.0001721390949237,0.0012726937841717,-0.0001013109676093,0.0001033810571692,-0.000187850520303,-5.023786872745614e-08,0.8830179252628968,1.0776420738547074,1.1037615797845328,1.513965315473182,0.9904739782308506,-0.2582673332779079,1.4560711155519082,1.2340669268189033,1.0713100541522882,-0.0561274853933878,0.9753313454341328,277.35338961676416,176314470
442537,2.27871676217246,4.759497185144621,21.21562495148284,96.00537228822196,1.482741989845531,2.294888942124219,0.9291637002574528,1.3098556121490303,0.8342147868496187,0.2110398835229597,6.9378402658585285,30.48148690265694,0.0051664912704298,5.505352395718529,-5.130461825103116e-05,0.034927365338521,-1.0594495746372945e-06,-3.5121566003815237e-06,-0.0007584493779594,-7.575766666598254e-05,-0.006078419898149,-0.0018567145231306,-1.2255675734100775e-05,-1.0755746700477598e-05,0.0149076271171629,1.1773932611092428,0.0474677634707895,-1.004339227293373,0.0002018987056028,0.0013760032653812,-0.0001069237636512,0.0001650211307065,0.0002144149331613,0.0001015277370203,1.3259676178262434,0.986651314997888,0.9040555623663202,0.5846390268564488,0.3911058828581846,1.7319265758002296,0.9794339442691588,0.7501416814751336,1.237108307216365,0.0363556674345599,1.0722745293178333,279.31772312901944,177928026
442758,4.956867685350143,4.21451496064399,5.053493481436416,111.3609650603494,0.9597921531839216,3.450025538114155,0.938064975764732,1.4109710476145167,0.6676395029110808,0.5095209640840077,7.03120346936824,30.48583259113,0.0084260659182165,2.631648197935533,-0.0007533173916127,0.0026115995071734,-3.953035066019822e-07,-5.299927109415479e-05,-0.0004864235340996,-6.80929943267211e-05,-0.0007774445071261,-0.0025526150172099,-1.160555142205801e-05,-1.379898862821643e-05,0.0310605222873792,0.2297702135642127,0.128832152482182,-0.693073698498884,0.0002982883449648,0.0009338264280026,-0.0001494066417159,8.202779623201055e-05,-0.0005512492260246,0.0007466688726399,0.999008043296797,0.9317664954826032,0.8785624551986642,1.4961655864762011,0.8577461631930006,-0.3679461475807148,0.9584662299330396,0.8736198015400788,0.6254849838140957,-0.0575552953613714,1.0656707880624805,278.12002123111927,178016205
445727,11.366079740239975,3.6877793767242895,8.775102638268898,86.2447904187963,1.1894948536874892,3.5453548931065595,1.4919817537722193,1.4143436218562742,1.7511152083128465,0.5562013422906056,7.870733012864458,36.12841015097264,-0.0010640911764175,1.310439703788454,0.0039595621747447,0.0357283006641873,-1.925019551105311e-06,-6.229880223362649e-05,-0.0001020299591213,-4.085740453899908e-06,-0.0047222726620998,-0.0051070991168379,-1.3854314542076318e-05,-1.2333419627424389e-05,0.0244920855155938,0.2211070750997868,0.1123264015019368,-1.1673219163726238,0.0002460571349215,0.0015851739032267,-2.6591540546538787e-05,-4.694460196539763e-06,0.0003579476349162,0.0010507908929114,1.1355776556349917,1.0960288903257458,0.994735153536564,0.8099666836552093,1.1047905494162673,1.6610421504995037,0.6120488247994456,0.8324270603227567,0.2484506447899913,0.0172596853339148,1.0062894078927562,279.9595887108493,179200836
445739,8.903500444703408,3.977497377235263,15.657622604265258,41.259928792817576,0.9002721415891778,4.210280306608488,1.1394747128801903,1.5797794379929988,1.4707178178141511,0.4980407972296161,8.02596567194389,33.99352223535934,0.0045204537959746,4.592563293368207,-0.0001219018440237,0.0102868229164319,-3.910738208122171e-06,-7.111912445981235e-05,-0.0004987013888007,-7.560680745699559e-06,-0.0039011323641212,-0.0052265973678232,-7.096223502122081e-06,-1.2405395846594057e-06,0.0063953134254914,0.5797985866170641,0.0046920118801524,-0.5628101854471486,0.0001856034880041,0.0011971008531965,-8.397103441680368e-05,1.215888270798364e-05,-0.0001328870008515,0.0012094107945814,0.940897067307504,1.1251263328089234,0.8738997173058083,1.232814742493087,1.0263526236128238,0.2773044173337198,1.139185596824618,1.0220298489513928,1.1380385638973256,-0.0478158956248915,0.9953095327770278,275.19235087789826,179205624
447009,3.09026133359144,3.6073756496510447,4.741361247043632,165.1674507575225,1.8318908069114408,2.65946248390212,1.1770989944142107,1.21730716529843,0.7335760019496137,0.1536489087351592,6.891017739587424,34.689779359523094,4.723614719374101e-05,5.120277045076039,0.0013384934017347,0.0303049203074341,-2.720065589037055e-06,-1.9093274945850102e-05,-1.1649871841357e-05,-4.837979052453348e-06,-0.0022895567414062,-0.0002673426900949,-1.222798152849237e-05,-1.0956360340089629e-06,0.0248367517293986,0.4832891608601699,0.0583414516948678,-0.5346548548470331,0.0001561997145942,0.0013603761446685,-0.0001206179409502,4.151578282861591e-05,-2.640983473992037e-05,-0.0006072619063978,0.933258750552872,1.073495248426709,1.0471418660564822,0.5849382854936476,0.6571449861577862,1.1733122613360023,0.8184425744285307,1.0553789145273265,0.5087620476723771,0.0045286098984165,1.075586367780876,278.6528802916695,179712354
447101,6.028423507703213,4.093036179323362,7.010334736951695,70.68574344834497,0.7790033779866488,3.9564212368906446,0.8851449567900208,1.5669015077163868,0.5474224617227985,0.4943602081039659,8.554896447630071,38.57170201837438,-0.0039892074049405,2.2145742928222183,0.004059045411575,0.0163425007866939,-5.5270312545315e-07,-6.888931007487791e-05,-0.0007936236436785,-1.408073839000089e-05,-0.0072592496337735,-0.0021869374267913,-2.8407784053774116e-05,-1.323415733908424e-05,0.0127855202332772,0.4574535703606078,0.0948557596967047,-1.696312290374777,0.0002701189087185,0.0008346380442219,-8.858756951524497e-05,0.0001411263178046,0.0001098624841247,0.0017338543021746,1.1858675086658996,0.9941405578563354,0.8740713687747801,0.7849539876651053,0.6968848264289994,1.271503886162496,0.8114486450722161,1.0198864794625628,1.3788688176596873,0.0293967971806119,0.95789734196396,278.2372039066095,179749062
450842,14.458297248871236,3.364639450134466,20.78694359625367,21.148683756787165,1.5872822759861416,3.790189770131925,1.53035585898919,1.4147742297358192,1.944449399453705,0.5301450373095765,8.062364926444056,32.687274826116614,0.0044209823215271,1.5428944749710205,0.0026597366312142,0.0341180484844322,-3.735020691371531e-06,-2.192035443689056e-05,-0.0009730639649821,-6.032089578855648e-05,-0.0042282138140818,-0.003067967568764,-2.2877075572061783e-05,-6.210544513718919e-06,0.0842178592250537,0.407510980726109,0.4246996578077533,-0.3071294445176177,0.0002329020982939,0.0008901991984096,-2.8075579452710903e-05,7.654193990448577e-05,-6.091479960452016e-05,0.0011057868902959,1.0079473748154435,1.0335059393903432,0.933344743381432,0.7158105517938915,1.9910959495309528,0.6801723871403458,1.2475431026198769,0.8595106523910234,0.4711388509966602,-0.038341849976085,0.9927349503979878,277.78178250026326,181241721
451092,3.696001379429819,4.700532530236003,25.794182498237657,95.86020422297253,1.4834230517968368,1.5496159293660854,0.6564382895197296,1.3754300355772184,0.690192765216172,0.2672061932957672,8.365124372570012,33.76639653376371,0.0038923224204287,4.300723926035531,0.0006188807810243,0.0203195667777384,-2.8423929694684663e-06,-8.656486173322242e-06,-0.0004732471582664,-5.8644628147767866e-05,-0.0042288989512236,-0.0055716493473021,-2.5036540298253348e-05,-3.1119192594960177e-06,0.0995894079016365,0.1072100789616843,0.4877154382722821,-0.6418750526479519,0.0001854499450305,0.0013041387344933,-2.807962339392408e-05,3.891523828442505e-05,-0.0001386245191662,0.000739731325819,0.8679679599020294,1.0113660410710508,0.8614690016540546,1.195430347310094,1.557745816307988,1.294127875875853,0.701387691292962,1.3081716314629397,0.9142038633997824,-0.0136813355441504,0.9713202498556934,277.4239141888721,181341471
452023,8.342259580859476,3.64265826427964,18.13191878435791,161.8847098446144,1.1478864124180852,2.3835475562601216,0.6463130974317011,0.5589249635389457,1.4416450249632031,0.57916432289429,6.783657881069247,32.5356840144882,0.006373819093741,1.627520675728552,-0.0003172890143428,0.0213178797411968,-2.26823029885247e-06,-2.630542949144182e-05,-0.0003783738580064,-1.3085483883367608e-05,-0.0057414656037346,-0.0042837397315856,-2.86968007287432e-05,-1.1881917401664593e-05,0.0026173730354421,0.4451499098957747,0.013637818653017,-1.6137840937939374,0.0003179882404954,0.0011041469544594,-4.938097378290391e-05,0.0001111799558447,-7.385484188255654e-05,0.0008619383025678,0.9657701805792184,1.0952508154887275,1.0351235883999477,0.3047858849352484,0.6107810010261226,2.528957784677862,0.8830889370649552,1.0268794695748131,0.3831118557877561,-0.0578006195196796,1.0831801167120765,279.51058513218925,181712940
453174,8.281720972052858,5.374013964751833,9.702341435047918,33.56439677439022,1.2947028130634228,3.658112562862328,1.5118972785659492,1.8065817898407708,0.9607962420649314,0.6623756471918822,9.039029155906109,32.74579267166137,0.0028944688027808,4.206728724422078,0.0020310383305626,0.0045466433713399,-1.1063406761421208e-06,-2.8705793586903864e-05,-0.0004208219318838,-6.648288149987058e-05,-0.0019618619924647,-0.0017101572380073,-2.8955013461353414e-05,-1.328101850254686e-05,0.0151316366406308,0.1846089222642923,0.0321295730654507,-0.8549580701038194,0.000253733702537,0.0011757326543539,-5.686016911881519e-05,0.0001706573246963,0.0001419271800822,0.0020074294653655,1.1080138477572647,0.91254351264823,0.9422279229238416,0.115614126922983,0.9367545250969262,-0.1547769749953043,0.5953819599983914,1.2131268686146195,0.2495766032162172,-0.0109826282023085,0.9236537961287358,276.85948593319944,182172189
453321,10.814694026367276,4.938796774985959,42.43093845422228,117.6533211354776,1.1533685119489632,0.9066149596866044,0.8503407985427633,0.8034231115927621,1.1745279115375769,0.4162467264835172,6.856347497158525,34.23635701365842,0.0032720284283469,2.1513665568382567,0.0017056997936345,0.0246260222764187,-1.665389863238413e-06,-3.3064696914997744e-05,-0.0009941614264465,-5.423639985393944e-05,-0.0004727515723948,-0.0056192978814621,-1.034630234141426e-05,-4.859264868911172e-07,0.0024907756595738,0.3338148492047443,0.0484254775994721,-1.5601493128132078,0.0002130457879999,0.0011591291622887,-5.487012884784617e-05,0.0002688487147672,-5.538274375340189e-05,0.0012250540189381,0.8999404590764734,0.8930358184713445,0.7143896120014848,1.3965630487009602,1.045037820917002,2.5110569984756577,0.8210702496697493,0.9055560327657606,1.5377497223754724,-0.0009676255732422,1.0780386541383913,277.4601630883106,182230842
454939,8.387226687877934,3.7076106334126,17.728052146483748,114.98638939877068,1.1859087990387789,3.568951823222488,0.9168972254817908,1.4386201651701724,1.113566515357855,0.6265368289128915,6.181733763403959,33.779509247576975,0.0026187147575592,3.80183977601253,0.0005909389792698,0.0372303773494702,-8.475145431434631e-07,-1.496618633433371e-05,-0.0001104318451946,-8.789988049941012e-05,-0.0068431481505355,-0.0038782096658479,-6.09186297635327e-06,-1.470633843161642e-05,0.043017283080634,0.1785159375840083,0.1218304077233305,-1.0702284378174904,0.0002906812291148,0.0004942115113205,-8.177831997784567e-05,7.652468310702684e-05,0.0005103802798912,0.0008893290061275,0.964032185733902,0.9139383380185956,1.1979015312880978,1.4741793306557276,1.1278686086308751,-0.2227988828840079,0.7289016879954495,1.0845166264100536,0.8506569652467637,0.0117711492339356,1.1257552531576105,279.88170522071186,182876424
456266,1.8151851333735696,6.012224611086834,10.253062099331316,43.15186382570554,1.1912659997719273,0.9216089101034388,2.6962558257743328,2.0379015222251198,0.7103730666926051,0.5163991744474471,9.786057925229526,35.67788511146002,0.0005990402351757,1.1949727250322155,0.0022784049077185,0.0121225970642591,-4.391522714464094e-07,-4.415730699762363e-05,-0.000976182428653,-6.361879228657929e-05,-0.0052079448513286,-0.0008698780017468,-1.9217332817375943e-05,-1.1495272124966337e-05,0.0259739190626583,0.5740031187869246,0.0460077330543184,-0.9648704594476905,0.0001914223771238,0.0008672985775694,-5.5636721997015777e-05,0.0001851826821849,8.56922706104418e-05,0.0014765781385721,1.0090736357434098,1.1790835962994124,1.1865248419288494,1.1950541179533194,0.3441763360803748,1.053782589969415,1.638047141250781,1.0058160462018368,0.7332920698094303,0.0465809569451525,0.8708151560921032,280.8826921960983,183405897
458117,8.460709194954429,4.201263156912518,16.773785276041295,118.6547261778222,1.2408759535910536,2.305531716843201,1.0203724778625074,1.563234156701004,0.90245166262022,0.4270105003205617,7.634997506383375,32.39386427148587,0.0059792853251495,4.256600263737758,-0.0010172557949384,0.0245311347112979,-3.7231596541850023e-06,-5.813509000207007e-06,-0.0010739611557933,-4.959108580589126e-05,-0.0062293512083702,-0.0052957062918749,-2.113454725681757e-05,-1.1306570189983868e-05,0.0386600596988021,0.5643530492201803,0.0908209848719343,-0.5794342173715414,0.0002201593477589,0.0011236818422616,-0.0001786740207155,0.0001917417277187,0.0001911986561013,0.0011171286344498,1.0040198588075826,1.1288425748486022,1.1614089385632012,2.000460833277073,0.7505410953499535,0.8898765513271713,0.4559305295307423,1.2818260802419903,1.4962528203605785,0.0566509939528205,1.022963388979306,276.6852122626323,184144446
460031,5.23177422895721,2.8743206906649448,23.061974431592432,81.95592812543832,0.7021644931396369,4.343635760437604,0.683794959579243,1.7489364466351651,0.9209273948438544,0.4557880779896912,7.081326852743714,32.889895987379035,0.0028657556841603,2.353207478990508,0.0021167933823934,0.0307768524791652,-1.614843118184699e-06,-1.2069921435638323e-05,-0.0006701681390776,-3.853520924973604e-05,-0.0011923111233464,-0.0034742383186936,-1.426872929051228e-05,-8.848608890794114e-06,0.0106099044053875,0.0614384239401998,0.0532639117826919,-1.1312822938385294,0.0002240060464315,0.0010423505354331,-9.106565336205944e-05,0.0001268235492869,-0.0003392607197738,0.0014470741507864,0.7260043103208963,1.0048488005256888,0.9368496980393584,1.688762757995121,0.3185123136366999,0.0273684499792119,1.0490411678562892,0.6991935775479696,0.7180768130186311,-0.0388037561338201,1.062125474253491,280.2140013892682,184908132
461057,4.457993675790812,3.892571920220136,9.521456855081112,85.35811873581716,0.986881992161426,3.346733154410959,1.354580805801144,1.3904953677647414,0.8044246292399923,0.6048832542099779,8.68701783291958,30.62469561025293,0.0067000564615123,3.094008975851004,0.001401286840211,0.0394908483717481,-2.4475188386414163e-06,-6.60539243439002e-05,-0.0007022706317156,-6.447001928268588e-05,-0.0028786458493121,-0.0044585326105685,-1.6141058751866782e-05,-2.804358760734225e-06,0.0567965975541785,0.2060447578746752,0.2755962913035515,-0.382181138326291,0.0002042229019227,0.0010715097795225,-8.44288521517813e-05,7.4146514742579e-05,-4.009362613126336e-05,0.0014844759002169,0.8807255623795485,0.9324333262439706,0.8120334298068907,1.7287307560646703,1.257309664915727,-0.2567579368388433,1.1171172101801166,0.9231559448309384,1.2338605791557622,-0.0116494017810253,0.9485521673132216,277.2144561435613,185317506
462023,5.553255779346383,4.004606809495417,21.95718036521326,121.9536223147594,1.5262381263470035,2.0444195479977973,0.5115980154706763,1.102137409510766,0.6659824944215571,0.3482685195792298,8.08189940263397,35.98573092798981,-0.0011027147142287,-1.0425693947670396,0.0061744553044872,0.0153655072391011,-1.926070828563757e-06,-4.112194546479126e-05,-0.0010478164252068,-0.0001077773170469,-0.0069323320054981,-0.0016857740076749,-1.3776471850363484e-05,-6.161706492041768e-06,0.0092615100511002,0.1529087231128806,0.0232444892139562,-1.024044296673274,0.0002127793831845,0.001216329088094,-8.369654538679315e-05,3.7351815580923233e-05,8.103791956970518e-05,0.0013193773293818,1.1045646602992858,1.0176587714012733,1.031747077328668,0.0794840163283988,1.1360748210406526,0.6689141083934218,1.1736774220810735,1.0299211818814993,0.9006759842843259,0.0317880402592181,0.9913532430286212,280.9625096818957,185702940
467146,1.7154243289554651,4.994887905266026,21.57874255839143,100.83361731236428,2.0779948924979483,2.7831686641195645,0.8465236024963964,1.188627479826836,0.4341944657092684,0.5102930173037125,7.243408987535871,33.60632719817664,0.0038961760060169,1.2768671169506511,0.0024212275112981,0.0312142257784031,-8.542596354440844e-07,-6.823625884020871e-05,-0.0010615432177894,-7.410206327040364e-05,-0.0074663111430179,-0.00031655067369,-1.4834219478111933e-05,-1.4062780788405344e-06,0.0135806599593426,1.0824414313455415,0.0388447108272127,-0.6468683218459994,0.0002030843745703,0.001413072550975,-4.837247191416992e-05,0.0001580810881723,-0.0003092051747715,0.0010408733873155,0.8532477958975813,1.0427434132833824,1.1068236464155097,1.0665416504781446,0.733508831299174,2.090680901807012,1.7791307268946432,0.7821704618585743,1.1476505627772122,0.0480427326491765,1.050661123845128,278.05114716270424,187747017
469827,4.181059000331548,4.318737082427807,32.25772994090988,58.00172346140356,1.3117328290724823,1.5503594565690326,0.7331228855772559,0.8763797477136273,0.6798469990271975,0.2774861290708397,6.665969897967478,29.0819039998978,0.0069413549540396,4.750537820382443,-0.0008577043468792,0.0262509716675021,-2.6809610077734088e-06,-2.6088252808518624e-05,-0.0007375965621696,-5.24011761773729e-05,-0.0023407371107203,-0.0037682338069863,-1.16786232127331e-05,-8.947394958502438e-06,0.0115276683479877,0.2404712498038223,0.0030539853098316,-0.9755061086849064,0.0003202136502241,0.0010702547672426,-0.0001027415991325,0.0001315103145592,-0.0001439727131572,0.0014455164214329,0.8670733687341612,0.991218495216705,0.8651044388204132,0.4851454727357056,1.0075483418658946,2.529853127180802,0.600605112405621,0.93149930740573,0.9346865399868088,-0.0755331202422213,1.0915043918017544,280.3154510540813,188816736
470293,3.873462079153548,4.431951392527064,16.812988102124468,110.87305377086037,2.16808688847434,2.310318820061397,1.482516871221276,1.1597722807633264,1.1856687326002953,0.5453340201406486,9.437746970446744,32.800913529972576,0.0040150108513944,3.1037882478298737,0.0012412211549801,0.0292584537595518,-1.4319976977820905e-07,-4.113451430348004e-05,-0.0003017048586403,-1.4366160533669804e-05,-0.0040394321681668,-0.0001758192575543,-3.019810911948443e-06,-1.0447600326991057e-05,0.040823435048439,0.1916695178312561,0.04365132938515,-0.2164131319400273,0.0002701582760822,0.0010948621692961,-0.0002366779103704,8.769975178623696e-05,0.0001308343089827,0.0017245319575112,1.0133122816696654,1.0481658428335126,1.1220874548300055,1.3019177607713033,0.2682969268160455,0.5081357795190463,0.9423682165491344,0.9273890244486696,1.317410607724815,-0.0074775506960459,0.8954517938179192,277.5320928699348,189002670
470399,23.124146705338045,2.258393650464504,11.167483452097802,59.57371370144804,0.8280501764217427,4.957689471975451,1.124175330056804,1.268260151372313,1.3094289401563055,0.4710233073183544,8.227342372708527,38.93316187194809,-0.0048883824897945,2.379762433796067,0.0048956585746798,0.0031312277422508,-3.5715812495388496e-06,-2.3997413213877575e-05,-0.0005761474681268,-8.275334615551961e-05,-0.0031019687295508,-2.2060627544183246e-05,-1.208324554122918e-05,-3.153968309240626e-06,0.0740569271850026,0.0563558504085908,0.3690640366605103,-1.5298320365938038,0.0002406711802862,0.0013170987892784,-1.4574423821431372e-05,7.225843156426342e-05,6.434307658430684e-05,0.0012968965591751,1.0088959992074655,1.096749214200965,1.0414200040956452,0.7671531165633372,1.2164685729601237,0.652953753800842,0.6621350744984159,0.8194054974757994,0.9241510336131724,0.0183054687214552,0.9810658095893594,279.17985872865216,189044964
470621,5.6949190355980654,5.505916473905705,33.4848207714317,76.52541352536602,1.606686508092194,2.811889724935273,2.136284542216683,1.7399298342280545,1.1486369041384847,0.517978329948978,7.88400905752552,36.353956202951615,-0.0005199677980441,2.172126160658933,0.0030941931408369,0.0417645495215758,-4.209129781157254e-06,-5.14724291903652e-05,-0.0010339918608669,-4.5542568680527614e-05,-0.0073034014881315,-0.0015359171108974,-3.3538840894823103e-06,-8.687688194992225e-06,0.0067494129507023,0.0574718973095111,0.0091587176054453,-1.528222280028269,0.0002389915302979,0.0014916112830712,-5.501545127427171e-05,0.0001094041423904,-0.0003908592312719,0.0016139574115381,0.872497827156679,1.157074700320565,1.290254445148177,1.5417062009333575,1.2061911921606356,1.70184074481117,0.8873549513886525,1.0449435481788178,1.214476596788486,0.0183023505665238,1.005350370236159,278.23394144205,189133542
470935,10.074882527429384,4.186257298311261,12.0092199354458,104.3626646846032,1.0938175007138524,3.3106570304000424,0.803564936190527,1.5681148886446916,1.0155148412114907,0.6051420552295846,8.119305262226176,31.591649379206327,0.0048394271564231,2.0378286399039496,0.0029884720446663,0.01642118310947,-9.753102312983143e-08,-9.652942053297263e-06,-0.000529331789603,-0.0001004537157124,-0.0012008249517302,-2.379556385929526e-05,-4.320401870312519e-06,-4.22349176996795e-06,0.0165339710622028,0.5457641026686345,0.084407197652053,-1.0103931271148805,0.0002588362397405,0.0013637150159108,-0.0001909320204131,0.0001477341151446,0.0004424257064753,0.0003030195873355,0.7563331025165729,1.1252446898875332,0.9456576333980315,1.4070271681710562,1.020017371127978,0.7165184525141521,1.5151285904725176,0.9822623059445864,0.6831123499050944,-0.0079814527423877,0.988707461726191,279.4157900076156,189258828
472190,5.76713941458787,6.353467603661245,35.40026492952866,52.26623886237856,1.2144649481477847,2.3626697546916726,1.5144522079232108,1.6127315516969205,0.984821786968968,0.6399623641916408,9.068622053681723,34.19760392763236,0.001147933582836,3.10596516999348,0.001849334035087,0.0416357456861647,-1.4179643802833598e-06,-4.1719735349437725e-05,-0.0006482278059758,-7.183352123866028e-05,-0.0030328990197953,-0.0043901547424482,-1.4738502602845404e-05,-1.350033053968066e-05,0.0295485937708324,0.2519070588286665,0.2207827730884246,-0.7123523565955652,0.0002449404727841,0.0018367294749806,0.0001158551846782,2.9907199542449265e-05,-0.0001258677269364,0.0017548996931983,0.7842516175066379,1.11527947005026,0.956599218193756,0.3039519376490384,0.4450335614974012,2.1578219803473213,1.111226882837836,1.0015497094342645,0.7373865382427611,0.0121817572522737,0.921560639161538,279.49361601573474,189759573
474246,5.719765709228893,5.251209413082604,12.966160566586272,119.3829041197227,1.4261762237276994,2.258051840283935,1.2315294308138935,1.3402598181054677,1.2268294843151517,0.6169222605138618,8.812745514988562,35.038189936958474,-0.0007129844855547,3.1626977645122976,0.0025657219135894,0.0134605272484636,-4.252218335078368e-06,-2.6149026851133614e-05,-0.0007147853599877,-0.0001004534724693,-0.0014425309599674,-0.0008488853943735,-2.298961931474658e-05,-2.973632330905231e-06,0.0246227406249419,1.3080282294971026,0.0618839212484821,-0.4578886616642322,0.000281457602276,0.0018680878044581,-0.0001516849834813,5.889828248897645e-05,4.1252425139138585e-05,0.0014888061353593,0.95308580108627,1.0901002066866032,1.0911741762488143,1.3606916925558146,0.6906195644522255,1.013314770324936,1.099638943785689,0.9471382968763816,0.7669531372673086,-0.0864211717310804,0.9396592303765358,280.0069291406161,190579917
474932,23.473407190816594,2.8259058563571333,7.339369613483334,99.70350685578208,1.6693083163578075,4.956378709296339,0.653183860283919,1.0102665556677426,2.8114999081132623,0.5712362519577279,8.524454549686299,36.21025342164829,0.0001814958974654,2.0780609228870985,0.0028268593745258,0.0025196161515464,-3.0336860323220144e-06,-5.5910626946608966e-05,-0.0003411887039644,-5.222179468325552e-05,-0.0014489698880723,-0.0012993822753929,-1.1188382694206964e-05,-8.145316509126095e-06,0.0269570130072763,0.1280673036974504,0.061838070172242,-0.5403728958257142,0.0002356409264379,0.0008709539880031,-3.116766943056516e-05,0.0001764700260316,1.889668247017857e-05,0.0010750394247423,0.61359956678166,0.9633473632439536,0.7012710834742902,0.2775558235210174,0.9084080802510804,0.5064076670137201,1.397004831132248,0.8500282820257336,0.871173243318523,-0.0328953124122105,0.9600505501850298,278.0495571848392,190853631
475080,9.698446760891343,4.372118556917862,13.018142050592118,77.35570982263296,0.8019753277468504,4.076593959132805,1.184773092430468,1.276132035195969,0.930057871528333,0.5224487527395704,9.611258247553229,29.2474182655581,0.0070896068069768,5.039485023077978,-0.0004982067118235,0.0338514520654059,-3.775276501349208e-06,-1.7955596978104598e-05,-0.0005607720386026,-3.182052046852637e-05,-0.0042135158697733,-0.0033248764823744,-2.9064570485966445e-05,-7.180288587598797e-06,0.0156132804816844,0.5101400296873904,0.0513419303474907,-0.793395483912571,0.0002399015676258,0.0014570851855288,3.365341267643602e-05,0.0002403326465378,0.0001228030152591,0.0005568625081969,1.0275251251005304,0.8304250367271495,0.777933840146246,0.7761294529197529,0.7899943610780114,-0.2829435296729645,0.758738046365932,0.7551941765001513,1.670143444144815,-0.0260897723121837,0.8831790403580633,278.5461196293496,190912683
475169,12.713268008408702,3.0697664590335383,9.969349932367724,89.24055899955461,0.8899940821702277,3.978820365973824,0.6471787364506525,0.9796794712111624,1.1696260272437655,0.518464773761504,8.052448925811975,33.190205771509405,0.0052495228995631,-0.062125801201033,0.0033797837257644,0.0198407124244896,-4.588323869888882e-08,-2.077347821737228e-05,-0.0009150517290656,-2.026400969169865e-06,-0.0059705148003702,-0.0028975220905483,-8.400944758021612e-06,-1.207892040086734e-05,0.0309437864205415,0.379488486485977,0.1149022152836245,-0.7619154490121517,0.0002127555180811,0.0011311793207651,-0.0001451081116483,0.0001845425527675,-0.0002193529862193,0.0013684565680955,0.7161779250056821,1.0084066388282644,1.00313029853082,0.6329910426040695,0.5403197466578633,1.5784323782703775,1.292739225488969,0.910795887880668,1.043977667497313,0.0333545216153585,0.9934363263148432,276.67083778080104,190948194
479755,4.495702811251893,2.451795430151744,12.589968801278363,116.73535756384874,1.3207718549114076,3.630539054353183,0.533834146327749,1.2348346330576212,0.5766251755852757,0.3297176815014426,6.243738081926268,33.74080479818044,0.0048359021359608,0.501587094063512,0.0013330905634768,0.030885815645974,-6.212019195178293e-07,-5.213133535402299e-05,-0.000131114210964,-5.442406202045079e-05,-0.0020585910211733,-0.0033616348612679,-1.865237481996949e-05,-1.122839328024904e-05,0.0240503356451938,0.0175141562107306,0.120645098271701,-1.1129897414210148,0.0001978638419863,0.0010667171878751,-8.442995839760614e-06,5.536652255799147e-05,2.198311328614501e-05,0.0016101526076597,0.9195610980926135,1.052905969624384,0.909364487801029,-0.444682104531042,0.8565031740999787,0.8037187619627086,1.512598298070058,1.1899781675425118,0.9928097732771112,-0.0217982410115612,1.1213695802067758,278.94704418290536,192778008
480065,10.985728554103463,4.680037974316638,32.18479952253902,68.87697421273904,1.7341363708680877,2.6551901610348105,0.6963043429590781,1.0228990465824686,1.5521181613949602,0.3974363300221677,7.237508019817127,33.65158221237655,0.0017083537982885,4.291598093209172,0.0010221893680513,0.030847071952736,-4.336006239969752e-06,-9.163386579025146e-06,-0.0007322475608879,-1.243009994274462e-05,-0.0016810710579966,-0.0031714094878581,-2.3126706433381825e-05,-8.957087055677052e-06,0.0293002656248448,1.6573727107749772,0.0610549593082669,-0.4565775394141348,0.0002601879484311,0.0017185671246058,-5.0311910689172e-05,0.0001885799882538,4.912190305724576e-05,0.0005689022010343,1.177917473867356,0.9508751390960278,0.8674313004650775,2.216603633927076,1.333283768064052,0.6964928537809003,1.2409653635507223,0.9058284297614496,0.6051921969562519,0.0296649666137676,1.0510785095228454,278.5533582305546,192901698
