,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_CH4,ari_N2O,ari_NH3,ari_NOx,ari_OC,ari_Sulfur,ari_VOC,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_Contrails,fscale_CO2,cc_co2_concentration_1750,seed
600862,9.995227130247134,5.2601400823617634,26.004525474509315,66.66130107767819,0.6538289256138257,2.981973937812351,1.0140511704220685,1.2808619995609285,1.0334420585622794,0.4643813287605737,7.129120762275734,31.338742020091598,0.0077094085239047,1.6209028889027772,-0.0012926533965908,0.0036286012138973,-6.058934321837929e-07,-5.798444651278841e-05,-0.0009052334497937,-4.418897299582869e-05,-0.002272720413905,-0.0002029413301777,-3.0030975690620564e-05,-9.444382302985437e-06,0.0160572150485843,2.009508001713436e-35,0.4814329765056609,-1.615450627866047,0.0002547774332325,0.0010005017621369,-0.000145823478002,3.53697084962777e-05,-0.000337864695945,0.0007327890583976,1.050664090514126,1.1118515993365026,1.0490387409304482,1.268867925562875,1.449794345690083,1.1469945535798305,0.78188511325161,-0.0720669775215686,0.1828376734990768,0.2665078949076317,0.9447649070452304,279.7698187148759,241099701
605206,3.0765049530832567,4.228667998564242,10.690871350989717,159.62807376925508,1.5868230868274078,1.8932208923711016,0.5342104458731711,0.965440513123125,1.1104481323964812,0.4180221687319549,7.727710192391996,37.62167284942297,-0.0010092512577131,1.8845791758470056,0.0026241572432453,0.0168582305930173,-3.0249299929711923e-06,-6.757414837983719e-05,-0.0001372664495416,-0.0001332851020003,-0.0075791497088829,-0.0006051436230176,-2.3239625855649084e-05,-1.0398257779341056e-05,0.0174840405204893,0.1200333346286726,8.592521803956717e-16,-1.0314215453494384,0.000215632344158,0.0013417586806883,-0.0001525416411115,1.3038493418853755e-05,-3.335229610186118e-05,0.0007145238433761,1.0014950813683434,1.0519857499425267,1.0242754184604104,0.2929700070776884,1.1807708978234328,1.330685271522263,0.4322881901211916,-0.0049648510164667,1.962516579665167,1.645629763281958,0.985195430737041,277.6607390879846,242832957
605371,4.127212623947157,2.9013117533501656,23.409468925894743,30.51148367238941,0.9586399379332152,3.586921994749561,1.161696353693697,1.5982548768526148,1.0282939447949022,0.5837085853300676,7.207939102325259,33.46556867364299,0.0018969450045205,3.5752395111379065,0.0018256823721992,0.0199369848832506,-3.270048126904333e-06,-6.245348228089227e-05,-0.0005606416896001,-3.04750709266572e-05,-0.0007733611270179,-0.0009794328119799,-2.401041505410661e-05,-5.061470732637577e-07,8.348519364445152e-07,1.4100386478947426e-08,4.532516869104303e-08,-16202.3121809531,0.0002411356550317,0.0011345819812438,5.876391814111979e-05,5.623387229876473e-05,-6.271676130202705e-05,0.0011035343498111,1.1530804695289445,1.0232947783683108,1.0194131730639828,0.9884100806821932,0.5135617927235614,1.0594672329261814,2.088563696509041,-0.0237658938947372,1.396421381203564,0.6379871086650772,0.9495797317373036,278.8202875494731,242898792
606717,3.0655592010536816,2.7628896072268856,14.49251234620371,153.8472250283619,1.1261773541686124,2.023999436234745,0.347747207058685,0.8311989134616746,0.4190930551890449,0.3494943764282475,6.820535625240497,32.930130495352294,0.0046355073497859,3.825074577448541,-0.000347502634801,0.0164156821247981,-2.359320439605059e-06,-6.409218950609866e-05,-0.0002633009927784,-6.574155312873855e-05,-0.0025872063944627,-0.0054639930291165,-7.443060179705145e-06,-1.1666614099978773e-05,0.2001297598398476,4.039459073285757e-38,0.8355205219227165,-0.3533695781626287,0.0002293350122168,0.0014731697646682,-0.0001472525858395,-0.0001004999912152,-0.0002086035190242,7.695182526016599e-05,1.0940344112409015,0.9783866429308492,0.9221304169320232,0.9249601763696572,1.0509926794859663,1.054253373469118,0.9421578783621644,-0.0675702042375915,0.6755824582632135,1.0678124511581364,0.9230034316647284,276.138657775647,243435846
609954,12.052591528960669,2.8192243293151744,12.246070165978324,92.95540200585909,0.6511261484687881,3.62103860492977,0.5251656850984,1.14664223694812,1.1095224441889506,0.4665916659861782,8.127733809643804,35.37791446260906,0.0006895632970641,1.7040826670755291,0.0028897786157788,0.0111832657284334,-2.8574936722797526e-06,-2.2016837002596512e-05,-0.0008717943924659,-2.143746861445005e-05,-0.00425728468885,-0.003802887815167,-2.994146365620025e-05,-1.2784227372097976e-05,0.003979735418755,5.116219745680064e-11,0.0494220750881027,-2.6375201741145284,0.000219357390657,0.0014583933416676,-1.6470741524634776e-05,-9.531222501792694e-06,-0.0003482244478968,0.0017344515500608,1.0561765368267582,0.7811942212672389,0.9764095818804082,1.38488764745254,1.2339259799172844,1.044115355656745,0.511886069372509,0.0238631151703088,1.2307144952020324,1.1065704737584263,1.0126134909295796,277.3522959519662,244727409
610788,7.869967420143009,4.195931837503714,35.23562413044423,59.62259441531632,1.618940709628492,2.1838228592814533,0.7395673108542508,1.1609085777797272,0.7846902595501097,0.0518698671006745,5.426402248225776,37.910937186993415,0.0002363206847708,-0.6833818357109777,0.0050375034458439,0.0314225704824131,-1.519308867212076e-06,-1.42174810628034e-05,-0.0007075194496169,-0.0001124361582912,-0.0029355856889785,-0.0052763806947426,-1.3092870406307857e-05,-1.160900959067724e-05,0.0516244710290389,3.8761140993685914e-41,0.3668865769378674,-0.4172118374335065,0.0002974056601245,0.0011190597522438,5.890243456108624e-05,0.0002012257519922,-0.0001258940400174,0.0008700134525815,1.0477413146329646,1.0857426690846688,0.9253458229052294,0.8871831389525751,0.8865118796395692,0.9806856954860864,1.5966008122456503,-0.0161046601925076,-0.3790196087932788,2.0495071508253733,0.8285760883414333,275.5726393703796,245060175
612499,2.1542240927982657,5.968495418514892,18.266902867795245,43.65701095162377,0.8377693374724298,1.419617863485871,2.1500159607347205,1.8020985117307533,0.7309143286979234,0.4355988970419316,7.218728604255235,30.081701591270807,0.0052876825800722,7.367109168385363,-0.0015130977270971,0.0008249586241106,-4.267273729736174e-06,-1.9710626222379893e-05,-0.0003700145330839,-7.605721323244196e-05,-0.0005328554228279,-0.0013670469410605,-2.672424883022809e-05,-1.9418005430944464e-06,0.0119402320446005,6.071722782474455,1.1856884613661558e-11,-1.1947615637576725,0.0002474897827307,0.0018311819727582,4.3252875095814e-05,7.43904737749426e-05,9.116138073165422e-05,0.0005306655642401,1.2127860671003428,0.943368839687723,1.1624872845370082,1.3472602230829565,1.3570512935161825,1.1174546932426077,0.7469098483405152,-0.0113875051445927,0.9248200121099508,1.0345398067155605,0.9501496077209012,278.1257074745459,245742864
613530,4.899899746093479,4.915196833243548,48.38942820782165,77.5886658675967,1.7491611806693197,1.7667425045356453,1.1044961190232838,1.1937419735689585,1.1238714188024177,0.4544697841452187,7.492200914600292,33.62918913152412,0.0029297391891884,0.8280860498853957,0.0026289325313217,0.028921993815813,-1.3923179101632581e-07,-3.13359121686728e-05,-0.0005566479576492,-0.0001100636578582,-0.0011583823522714,-0.0030882578366626,-2.245976172085676e-05,-1.3873576572407198e-05,0.0062822792015389,4.6654567739350076e-14,0.0038229704787997,-1.3785377831724257,0.000245550096491,0.0014480982812554,9.35015578599353e-05,9.232347339514766e-05,0.0003050505017606,0.0019365738450506,0.999403970391022,1.0344364109689228,0.9431285082879186,1.2812202925170642,1.6484749575933573,1.009957607823498,1.325875228832801,0.0059109790578408,1.4096660440862232,0.9387998889453056,0.9692174161008568,279.4685759517868,246154233
615204,1.9741459518974016,4.796407685565681,10.92752853217419,57.588643246353534,0.8555543098757362,4.700219943405061,1.484230538734895,1.985544018449556,0.4131812207451318,0.5028173801225843,8.000468874834725,31.107765232135268,0.0058876653180924,3.6193392725215583,-0.000367773739638,0.0311032914034222,-3.685297639592479e-06,-6.419109840165864e-05,-8.24895691625908e-05,-1.4934456968358323e-05,-0.0044454592806083,-0.0020501929604137,-2.5173373888821638e-05,-2.357767490997408e-06,0.0067766927302218,0.005264900196595,1.033904688765282e-11,-1.2861839968008062,0.0001898027605386,0.0015371884238878,-0.0001336769197619,-1.5003089126647557e-05,1.4915551158958397e-05,0.001932069160352,0.7679475973916803,0.9350218790703833,1.0587832262082355,0.2359385676547714,1.3273757286493355,1.0387935989024537,0.8898999232135996,-0.0298424415659945,0.7255253271124573,0.9596264134723492,1.004705272090571,279.4994833052441,246822159
616706,22.886294652573028,2.0029288230744475,33.14482358668472,49.325405252766615,1.9499073178901185,5.4163101187535245,0.364759891827591,1.218744266706925,2.7231191755506297,0.3851362393450519,9.007086351963629,36.84932416137938,-0.0029356243986627,3.9814661590996407,0.0029591460669,0.0094106274321964,-7.698624205120709e-07,-2.22891463951479e-05,-0.0009480488244811,-4.054129989410623e-05,-0.0012206276379434,-0.0012719226121755,-1.0869290479162177e-06,-6.304826610786682e-06,9.49461276136846e-07,1.2001008249284348e-10,2.1909315052508997e-05,-2026.039007568948,0.0002018681567261,0.0017389268713356,-0.0001253366092506,0.0001948499223425,0.0001015046092192,0.0020094814946733,0.8105377138439112,1.0586606159588992,0.9868361537258508,2.83147267043143,0.9294074976908778,1.0286754756199392,1.5455206356656093,-0.0552345264041146,0.3504573457561417,1.3101240119467756,1.0699070323490374,280.496869437762,247421457
617407,7.078627406561915,4.58114244624722,16.208238446337468,96.01143660496774,1.8363626217833169,1.8381130939405848,1.321937839337175,1.1793605883897915,1.2645849674725202,0.5980200378971255,8.33691025606154,31.3161060875448,0.0035324140610285,2.4054157844640542,0.0028415291004292,0.017701185402542,-9.674932497428627e-07,-4.410041798412864e-05,-0.0005233266674647,-5.140074016312514e-05,-0.0003158719927284,-0.0040181390257901,-8.566834417312459e-06,-4.03230996625954e-07,0.0180907364119005,3.740542647142374e-34,0.0337561009353871,-0.2853977905378558,0.0002138522827758,0.0014188603452347,-0.0001689563889378,2.4593136714349327e-05,0.0003464908585835,0.0022342390314136,1.1826861922510286,0.8964238931518468,0.8025756095328267,1.7398462287921412,1.4914159152952364,0.854886772332618,1.004951070470912,-0.0183323249210796,0.8124647096843242,1.4727260979534984,1.026328108493164,278.79284434064635,247701156
618704,12.313214885178589,2.353070925396642,14.782712391381851,75.21121811938161,0.8753716970575331,3.4819127424112457,0.8780972293072141,1.2362846057412622,1.2620397142862272,0.3938326985747863,7.940989571020394,35.71059929693874,-0.0008826245633671,2.492960810228668,0.0031904397916889,0.0144605228426664,-1.6372238771537088e-06,-2.906052853353596e-05,-0.0007113438615092,-0.0001293887613843,-0.0031767862011964,-0.0035675316131309,-1.642923707740987e-05,-4.169489192126088e-06,0.0105054878670567,43.35608410254688,4.2789380597821096e-11,-0.8415363394948946,0.0002034696723828,0.0012111867824661,-0.0001718194587432,2.6906512912459497e-05,-0.0001791561457303,0.0011487806660767,1.181052960899368,1.1131009460659438,0.9447201570460344,0.3402667332281113,1.1627310891740688,0.7651026851462039,1.1843394199631805,0.0329454939957403,1.4135144144028735,1.2969264591691965,1.0002833284068529,279.77339656558667,248218659
622033,11.546120198696508,4.2796710497894725,33.20987203004732,126.84390450065756,1.6389446474121951,1.288254902959371,0.8344982443080562,0.6915268391573467,1.2590966215035029,0.429979443747469,6.443918413031199,32.755418949304726,0.0012436952039454,-0.3551547103441854,0.0063282443251518,0.0093181592680212,-3.296842014098663e-06,-3.160655061325883e-05,-8.78517807114522e-05,-5.335739023524494e-05,-0.0042637785498309,-0.0014500232450124,-2.2564072428857524e-06,-5.677390225377792e-06,0.0354320441826117,1.514025968949993e-31,8.500133763560457e-15,-0.3501489766638015,0.000169582155698,0.0006712077028996,1.3828475955953364e-05,5.454160813340232e-05,1.518557055277388e-05,0.0006646178054126,0.833429372166985,0.950509151633292,1.0730679654117925,1.0729019087222331,0.8655349134642443,1.199870116035087,1.0742469776521684,0.0704171117979408,1.5980545890713629,1.390356576490818,0.8967385009290401,281.8919225192853,249546930
622367,5.079260239630188,4.811209427698759,19.491626202990247,20.060074446795568,0.9264982821060156,2.795805634960342,1.0983500701335651,1.719781793868863,0.7460878748073952,0.4670369199037947,7.53103433625259,35.3713554490341,0.0010770791386834,1.740795868499194,0.002174957394635,0.0040145774900176,-1.6625744716557282e-06,-1.0650756832517163e-05,-0.0010833190322969,-8.259069864796288e-05,-0.0072891220233327,-0.0025168740816236,-1.0294911360775415e-05,-1.006390275668368e-05,0.0138191697814939,1.3594520244307016e-31,0.1089911989797625,-1.7567608737781766,0.0003122542379285,0.0015197909435685,1.433784772291756e-05,7.05616494912854e-05,-0.0001205332967378,0.001325915011805,0.8063237884339107,0.964699775660494,0.9821043531587568,1.0029915818217303,1.0478160761933093,1.0977717397515907,0.9073291314049988,0.0544207577259536,1.3872219547866609,0.759760315131437,0.9717578440611516,279.73456818212713,249680196
624595,13.086698826948943,2.8060956023034245,11.221810792291867,183.6564957856344,2.647926460121287,4.160407994938527,0.9783317869133544,1.0058716982182876,1.912698694030201,0.4720155853871072,10.344695639071048,33.62106452112895,0.0016498367852107,2.6829182321785043,0.0032495380792165,0.0303539320773498,-4.721623300228985e-07,-2.0411474768842534e-05,-0.00040017090035,-6.9358234919712e-05,-0.0033111218697754,-0.001007518604829,-2.6766085819605173e-05,-1.0094501194109112e-06,0.0025715399558538,5.919215744316464e-20,0.0052862066842498,-0.2222205112812389,0.0002547851591046,0.0011220736181231,-0.0001717187127811,0.0001962935280719,0.0003121908481376,0.0009700680650819,1.0049409086997978,1.008519015276594,0.8508155363258969,0.8555087551664263,1.184154036865281,0.8805421478059036,1.039821181771022,0.0644750590614338,1.1968773089247342,1.1658964269935108,1.1614280014508638,277.7572432234829,250569168
625470,2.571800247716676,4.658223535818465,27.646106529595063,59.14946447289952,1.6296793348873315,1.2255176477038945,0.7892892723531559,1.0753578510170354,0.5498796011424942,0.571845350447056,7.234689911870522,32.826858778643526,0.0040243413396621,0.0379526513356891,0.0039540672792429,0.029834424886567,-3.1760415412381903e-06,-6.788050613746096e-05,-0.0009970284130405,-7.582069617716297e-05,-0.0014036145231133,-0.0049514229624292,-1.9873698319731797e-05,-9.145244151956991e-06,0.0060418725212778,9.669202426258237e-09,0.0002231542106086,-1.0392446494392034,0.0002407099168974,0.0012801008188828,-0.0001046213811922,7.48790713107841e-05,0.0003108386123192,0.0014326891882971,0.943274300417956,0.9237348525595832,0.8642488435669191,0.6793910919702557,0.3682185221337681,1.270158945919448,1.6035635161816053,0.0130793269678608,1.8087096629727784,1.0741487743236855,0.951287109367506,278.473044781884,250918293
626418,9.727148613795208,3.000148089164563,7.8322220583927855,52.7956700329382,0.690247804932608,4.889387445692252,1.1050904480918444,1.7927627682392242,1.1536868478765805,0.5595666943877144,5.814204849581676,32.86745759611031,0.0045637887729905,0.2256279883805919,0.0026090740754714,0.0371231946477291,-1.3501134746203305e-06,-5.357360804562925e-05,-4.131020444838631e-07,-8.89037776572191e-05,-0.0051728565258877,-0.0034445657987481,-1.6386090317035066e-05,-1.1721404527020908e-05,0.000406680237462,0.0009199049769446,3.8608551317623375e-27,-17.873495578376644,0.0002434486933704,0.0013954914213139,-0.0001438832562439,0.0001249059819245,-0.0001098223764074,0.0015628775765721,0.8541342998931455,1.1732104114665305,0.8698127247340899,1.1477554389348457,1.3062020462331674,1.2547749132525183,1.014486139456105,0.000618875172982,0.9688503650844996,2.052027732553916,0.8521399632615019,278.7418448906427,251296545
627607,2.9096883793145327,5.284351549132377,16.411110274872364,106.18455758266369,0.8941226044574632,4.31504099540366,0.7292732775547149,1.349892193476138,0.7261150107030656,0.4888620986862271,8.252467969051741,31.08973961003174,0.007089747886522,2.913098583827328,0.0011451434904508,0.0115293797403443,-6.932041712222237e-07,-1.0316799319995014e-05,-0.0007033848987378,-0.0001010663175387,-0.0001257040819497,-0.0040706765712299,-1.5626587107624567e-05,-2.422752556093417e-06,0.0165101492732046,1.424210902353259e-32,0.7308301576237168,-1.6978907181307863,0.0001931591542834,0.0013356634880128,-6.691951235688004e-05,0.0001354130069987,0.0001205577286985,0.0004267248220894,1.0493152299014927,0.965486655448709,0.907908276263078,1.3612729444346712,1.400925008371968,0.895045242574206,1.029919402029878,0.0340280539445325,1.881121511597159,0.7358117652018733,1.0205997097704582,274.38401834866033,251770956
628677,1.9405576757285996,2.115612452530687,8.247416364543191,174.593775378268,1.1261628124306755,2.9186979806491267,1.040567619507855,1.2327384941851338,0.4341513835548438,0.2792315759581945,7.466107256000515,31.29118821916946,0.004727855593496,0.497876386766368,0.0038659912496853,0.0313347387042018,-4.455197835439257e-06,-1.2918732097316526e-06,-0.0010208779525457,-8.957301554513928e-05,-0.0055690320815125,-0.0015384263707044,-1.5730206994082892e-06,-7.05960517775642e-07,2.600150307902558e-07,5.499669242601173e-08,4.052547987221559e-06,-10161.886674985377,0.0002559241444156,0.0014779695486188,-0.0001420333761229,0.0001433328940858,-0.0001765235414665,0.000980620790559,1.016937749919492,0.8155551508366686,0.977029039983348,0.7826205747546204,1.0575130595681943,0.8618554414468852,1.169047939953774,-0.0072856572059756,1.8568608488544032,1.0628276309112874,0.9675056767277536,279.5279679808844,252197886
629307,2.144891139212691,5.552246146348455,16.257121581638984,140.67340306482075,1.4112041263787898,1.547148751893996,1.159398189711896,1.0322343980588786,0.6299293635246761,0.5692077172986995,8.762232106888657,30.43341371130875,0.0082002249277965,1.777974309710524,-0.000345652734398,0.0208116201457018,-3.582846253938982e-06,-5.271200323678228e-05,-0.0003447749149443,-4.4771654112242e-05,-0.0053597174995103,-0.0028574629784498,-8.544849120373957e-06,-9.062047992051902e-06,1.074839130891538e-06,2.8340184508394208e-06,1.447077901113882e-07,-4738.155148189141,0.0002031364670814,0.0010080200853306,-0.0001028062520695,0.0001390583474949,-0.000161068029349,0.0005015526148065,1.0353621756550817,1.003678389018531,1.0071088231131002,0.2561282986283772,0.7628377756604519,1.2313750050855543,0.34673468887271,0.0231149302896069,-0.2425906505929731,1.3445233868868185,1.0549780690494786,278.1791483318032,252449256
634985,14.17495121485689,2.462389215165936,26.37556035674861,53.53580529647918,1.1183363948460212,3.621655449159893,0.3861352402092954,1.0205107726324385,1.2500588004925586,0.2773058812787903,7.454724527960223,31.73867711672518,0.0042138534678394,6.025078567749223,-0.0011590371794003,0.0024729030894274,-3.3426481410218543e-06,-5.781298595160285e-05,-0.000873744756245,-4.014330313533161e-05,-0.002680529644839,-0.0008489272213805,-8.341073879745021e-07,-8.142076854974764e-07,0.010030939152949,9.872890527216117e-08,0.000290838801365,-1.6420801704797732,0.0002069217382067,0.000530073562683,6.97458870906086e-05,0.0001197498692547,-9.32170876265854e-05,0.0006339336525691,1.2074366675888335,0.8822095065931667,0.9662426869471564,1.242203592153985,1.1488581144127292,0.9581387767176844,0.7909687836793242,0.0042859368106595,0.0395108228067895,1.075841786426817,0.9669260195148452,278.870329454486,254714778
635344,5.427918431451532,4.967245717149101,33.34422181759956,122.24149724440537,1.8596342911766384,2.3378749859869083,1.4333059220828468,1.1643539217452143,1.030595160459959,0.6601113296147657,9.392246516708491,32.22768752559674,0.0062576773462849,0.6508647295043848,0.0021197724709082,0.0070043482773191,-1.6900941954031804e-07,-6.098570270332497e-06,-0.0005030871639848,-8.546508795763476e-05,-0.0044268974534001,-0.0033214149202863,-1.482242519263444e-06,-7.007259488436969e-06,0.0024320731085431,5.201853721288471e-15,0.0006500929692664,-1.6797654401809492,0.0002672606962718,0.0010947153997656,-5.175224004160443e-05,9.431587160787132e-05,-0.0002753445794877,0.0001618964868178,1.2811938486569552,1.0120739989287597,0.9068968112225652,1.484832736038863,1.1239473459925104,0.8963325596543749,1.2909263149556498,-0.0549495877005208,1.3717188893748733,1.0644657767890575,1.0956366575080745,276.8875867332694,254858019
636827,3.7413238717644,6.08367640336519,10.8178485621451,45.869735738063056,1.1082949415619674,1.547580251490703,0.9061492677652316,1.938800909923696,0.293663026262964,0.4202902709304864,7.920399973857173,35.618589849076095,-0.0003188827005634,0.1560742536806007,0.0042873237653491,0.0365117889673868,-2.4975294920173664e-06,-2.6475431038708276e-05,-0.0007501435295776,-2.216324851672397e-06,-0.0040661105838234,-0.0054135442521039,-6.225802332448241e-06,-8.305485865349534e-06,0.0103928884867225,700690.6582336933,1.1809771642746265e-16,-0.8235450766969177,0.0002334295691812,0.0013322908037171,-8.927968246052852e-07,0.0001867427406465,-0.0004271664456589,0.0005276673913598,1.1999356512265853,0.9262605503307162,0.986403831844598,0.0536704250211576,0.5817850113371483,1.2419433745547062,1.0604626357166658,0.0215214027768837,0.9256462425168536,0.7832897799451423,0.9989060697456078,281.21940153922355,255449736
637200,3.850381616894653,2.297308315518158,9.715492709305968,59.60922690217981,0.8737410517492058,2.907946932146213,1.0185363110438566,1.517113166395658,0.8220312861758513,0.2910551265348401,7.117568762998975,33.608554221115185,0.0025283730663077,0.8510642797624287,0.0036506007389951,0.0376941444487861,-2.2281937377699654e-07,-4.394896917180498e-05,-0.0009547965155851,-8.16534797113801e-05,-0.0013239572397311,-0.0035396756383934,-2.0483560952693333e-05,-1.3287298431558482e-05,0.0039959324914172,4.033550430032546e-08,0.2491771022024346,-1.7580568337829463,0.0002585714688096,0.0011330116794014,-0.0001086027128665,0.000104812986895,-0.0003665053878198,0.0008374584473325,1.0281976219010471,1.0050327356168602,0.990683014732604,1.1808099981735742,0.3872895586321668,0.8368577000708853,1.292717192769124,-0.0617411653327389,1.810426729538087,0.926509136668768,0.9439491352419642,279.52682967978296,255598563
639847,2.284420891551793,4.828725897098908,20.52842139980353,128.95165474053658,1.463527933636401,2.7292870401325384,1.5646133940456757,1.701221884889044,0.551374989830352,0.5531095386551707,9.238245766860544,32.92130100449531,0.0046713893624831,2.462668356883145,0.0012558900081015,0.0268294248598161,-8.908590920350812e-07,-1.324249117488821e-05,-0.0004492312691519,-0.0001052501799912,-0.0011166025375305,-0.0032149288020882,-1.0961731021060758e-05,-6.84159401164296e-06,7.564685341770938e-07,2.495416545188901e-93,1.9653175307160405e-06,-7588.76375359487,0.0001762086263307,0.0007899753122193,-0.0001477392353965,0.0001130252000928,2.8378249950785653e-05,0.0010919172870244,1.1667247740741675,1.1753084737175563,1.3532083372068286,0.5405658855103062,0.8996386896605163,1.020864437920458,1.0154324402774426,-0.0021327271458384,1.342625492583272,0.951897627017936,1.085228029295192,276.3363720114384,256654716
641300,25.316468333777472,2.4030705528745395,16.452760986466878,100.02912905607936,0.8800595372614946,4.268252954580641,0.689603739110714,1.1504471803550351,1.3552490405270583,0.4270952201501717,8.217204400100513,37.973210860686926,-0.0004084038257664,0.061138068687915,0.003729232890048,0.0238765483946816,-3.919531215842345e-06,-2.085988888974345e-05,-0.0002718183550965,-1.9600013980613663e-05,-0.0072516656675007,-0.003085299751903,-3.19516827111939e-05,-2.6936735169900174e-06,9.494650113199188e-07,5.527088915952344e-95,0.0003379899289276,-233.0916797570598,0.0002338723521168,0.0020554237940302,4.387789223321427e-05,-0.0001169262467618,-0.0001489889157451,0.0008181340930239,0.9367187957428804,0.9458723680764268,0.9041258786127044,1.86946169311413,1.0948501575640572,1.2356823283041305,1.5068564096681047,-0.0176951695147016,0.4140024007357251,1.2430843202477992,1.0185302692224585,275.878979105121,257234463
645603,5.900595137422581,5.170737145644471,13.3774863870326,160.9553130601236,1.5855798043585427,3.012113337716209,0.6596118990421882,1.2752491393101344,0.7189082189543328,0.4893135566336438,9.419907124027452,29.26959183969569,0.0065894528556722,2.389487088675875,0.0003661755182458,0.0106206764085823,-6.242360631100829e-07,-1.1173583815797783e-05,-0.0006563141720355,-8.108624114976537e-05,-0.0031708327450805,-0.0022112116587337,-1.2949938274629029e-05,-1.4517484624454458e-05,0.0215436657840128,1.0532814560322653e-36,0.0864934714800083,-0.9963536561858056,0.0002999892905908,0.0009288587880575,8.072929111493146e-06,2.9135128957004307e-05,-0.0001237358216372,0.001168320749648,1.2279332453240408,1.0144264878379887,1.135569769662203,1.5518054613609706,0.7435278827806925,1.1881001469469612,0.8022848581804254,-0.0764069900268433,1.018966227950429,0.3460579240305836,1.0975707486089166,280.8610791842237,258951360
649490,2.597193589190411,5.066851067478724,27.659011210872496,38.343411353647554,0.7204539693753105,3.164531089518358,1.058869213904515,1.3149755244299208,0.6029568558082983,0.484777648403012,8.281237860276825,31.67141725266437,0.0036571228091748,3.839918235783312,0.001718542087051,0.0364683209282039,-2.8905229787295103e-06,-4.154922721289644e-05,-2.202230120666748e-05,-4.104021475298295e-05,-0.0033826901891374,-0.0043412601819512,-1.063829604056853e-05,-6.631835000437722e-06,2.54813669695084e-07,3.971406914007399e-05,6.915978066874045e-08,-5184.538708710684,0.0001879253840782,0.0009708955497054,-9.451868973355784e-07,0.0001100048707443,-3.4806988093101235e-05,0.0014574638518484,0.960314235369452,1.002057767919958,0.9498747641520312,1.879997961347876,1.0975523131501908,0.5298710689202332,0.879595924591916,0.059787448003588,3.001998435126737,1.0335321911022262,1.0225351890504786,277.4788633873433,260502273
649910,13.77763388193364,3.8950047771163065,23.687338373708386,64.7422601042025,1.091503296882105,3.2101314500314704,1.1120211612254087,1.430347080513768,1.6739445406312976,0.6225362569676758,8.266607658357465,32.87997624060148,0.0047606721216273,0.2216859467024425,0.0028823045594569,0.0048513269020045,-1.2031360650677718e-06,-5.291082611278e-05,-0.0004935411285215,-4.338844767767038e-05,-0.0058234395051038,-0.0034273704445248,-2.947559893150145e-05,-1.3292436988538744e-05,1.1978315741697397e-06,5.680895095027312e-89,1.9734795310415497e-06,-3567.710051966371,0.0002529990921984,0.0016132634846034,-9.499685580536144e-05,0.0001983815886846,0.0002276254471694,0.000219592998263,0.9084906587867722,0.8837851358441606,1.0049205432809194,0.2815661065970708,0.94187656330315,0.9413067699582272,1.06612593348124,0.0160629311383611,0.8881513587874837,1.535381133777912,1.0215740411266914,277.93180952184446,260669853
650035,6.465626370456526,5.806011471246732,21.294169957326307,90.83726185725514,1.19455736322816,2.154514687663613,1.1394763671590464,1.1519854854554743,0.6083945386470497,0.3753251663646487,6.6170321215135335,33.60090694880468,0.0032020849729561,3.48004307234301,0.0003200199643587,0.0076119189559537,-7.461318814358318e-07,-6.412658791531008e-05,-0.0006894394888254,-0.0001145392937879,-0.0007332307937716,-0.0042688476820943,-2.01488549490391e-05,-9.241285884058897e-06,0.0378752272380804,4.346213947035581e-39,0.427829727572443,-0.9161346202975394,0.0002188647766941,0.0010139794931833,-6.455329629808019e-05,0.0001420861042233,0.0001262045975574,0.0016071459489236,1.380323414293282,0.8622414295672789,1.211209671054855,-0.6964607798789724,1.1207044873892815,0.8817434831982199,1.053680427050317,0.004103950380861,0.6688174368603241,0.6120684035505786,0.9089744267710074,277.8122711084905,260719728
650081,7.719452165720977,4.976637084200855,18.45323053770728,68.22909093824477,1.3223339876438054,2.75599821967312,1.4577330515777451,1.3772584252046998,0.6725045156571788,0.4430287184337239,7.321481373726805,31.547230106941942,0.006858804497003,1.969930218835738,-0.0004359318436031,0.0144788402275049,-2.9195210062546e-06,-1.1345977526338582e-05,-6.076784268910489e-06,-9.459364537609972e-05,-0.006199967220731,-0.0016788207031756,-2.51293839150266e-05,-3.822452074480484e-06,0.0136525498258411,256.6243473327754,1.7589456981348038e-17,-0.6300113891882247,0.0002119502889428,0.0014043850593267,-0.0001127038854365,9.351537848906844e-05,6.597379483669306e-05,0.0011348637978399,0.8339123095958935,1.0477406667583569,1.1421576693182318,1.0233449149537626,0.3316555830341131,1.1178410165499586,0.5496611229480275,-0.0083960089314862,0.9701808908063556,1.193673545071321,0.9577700253605248,278.2222156688461,260738082
