sc,model,scenario,MPscen,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2070,y2080,y2090,y2100,rank
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,MFR_behavior,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,194.83436516,,158.49437361,,136.87246222,,136.58667599,136.6829884,136.82942381,136.0711004,135.04687856,5
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,MFR_develop,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,190.94376512,,155.49710055,,135.08181986,,134.67068331,134.63229623,134.69186941,133.93292383,132.9288494,6
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,Emissions|BC,,,,,,,,,,,,,,,,8.5963,,,,,9.0309,,,,,9.0987,,,,,8.6567,7.3451,6.7664,5.886,4.7122,3.7476,2.9895,2.9074,2.8659,2.8227,2.7838,2.69,2.622,10
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,Emissions|CO,,,,,,,,,,,,,,,,796.9953,,,,,837.6302,,,,,847.8847,,,,,788.2688,686.9338,626.1684,565.7433,500.6233,452.6621,417.3593,425.6337,435.596,449.9874,458.3533,452.5419,449.4402,11
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,Emissions|CO2,,,,,,,,,,,,,,,,33702.0617,,,,,37208.8436,,,,,38909.644,,,,,39302.4665,34081.4393,31352.6503,26950.5801,20427.1985,15523.4704,12123.5503,9732.6285,7290.5991,3122.5554,-97.8598,-2206.0119,-3641.8541,12
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,Emissions|N2O,,,,,,,,,,,,,,,,9888.0957,,,,,10584.764,,,,,11772.2552,,,,,12751.3959,11290.6771,11186.9199,10805.6502,10319.6351,9558.598,8679.417,8429.22,8189.4151,7417.2754,6552.7646,5740.8841,5052.0667,14
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,Emissions|NH3,,,,,,,,,,,,,,,,1.2365,,,,,1.2678,,,,,1.3064,,,,,1.3278,1.0914,1.0381,0.9172,0.8128,0.7123,0.6416,0.6223,0.6071,0.588,0.5751,0.5246,0.5191,15
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,Emissions|NOx,,,,,,,,,,,,,,,,111.6316,,,,,121.2221,,,,,121.7867,,,,,115.5629,97.8561,89.4268,78.7475,65.3039,53.6753,44.6477,43.8097,43.0457,41.4584,39.6086,36.2998,34.5247,16
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,Emissions|OC,,,,,,,,,,,,,,,,31.6338,,,,,31.2304,,,,,31.0092,,,,,28.3385,25.9491,24.4601,22.8891,21.3116,20.2987,19.626,19.8056,20.0589,20.4439,20.6295,20.3434,20.0907,17
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,Emissions|Sulfur,,,,,,,,,,,,,,,,89.509,,,,,94.3199,,,,,88.0872,,,,,80.2197,61.7047,53.5177,42.1306,29.7778,22.1227,17.4662,16.7094,15.8662,14.4486,13.3695,11.9839,10.98,19
642,REMIND 2.1,R2p1_SSP1-PkBudg1300,Emissions|VOC,,,,,,,,,,,,,,,,124.9045,,,,,129.4378,,,,,131.7083,,,,,127.6135,110.1491,101.8651,93.9618,85.4052,78.4556,73.0723,72.8764,73.016,73.0236,72.6526,70.66,69.3744,20
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Baseline_CLE,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,317.86579595,,300.48606857,,288.81942364,,285.32708207,282.36905616,280.37550562,277.76721854,274.44543908,1
643,REMIND 2.1,R2p1_SSP1-PkBudg900,MFR_tech,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,224.79932544,,189.61584278,,170.5901736,,169.39549535,168.76466961,168.92255348,168.19027378,167.2092739,2
643,REMIND 2.1,R2p1_SSP1-PkBudg900,MFR_explore,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,223.31027626,,188.2712129,,169.06680053,,167.96175967,167.50034101,167.64834662,166.91067346,165.9414904,3
643,REMIND 2.1,R2p1_SSP1-PkBudg900,MFR_struc,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,220.94527954,,184.66726415,,166.18233842,,166.26381367,166.27374347,166.63934105,165.98538052,165.20772423,4
643,REMIND 2.1,R2p1_SSP1-PkBudg900,MFR_behavior,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,185.68665032,,153.27025109,,134.83473591,,134.94145037,135.03111832,135.52535259,135.04560549,134.47996464,5
643,REMIND 2.1,R2p1_SSP1-PkBudg900,MFR_develop,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,181.88239887,,150.35993181,,133.11214051,,133.07404868,133.01544965,133.40594393,132.90936237,132.34529866,6
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Emissions|BC,,,,,,,,,,,,,,,,8.5963,,,,,9.0309,,,,,9.0987,,,,,8.6567,7.1688,6.4369,5.3836,4.2939,3.4846,2.9261,2.8425,2.8001,2.7653,2.7396,2.6607,2.6021,10
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Emissions|CO,,,,,,,,,,,,,,,,796.9953,,,,,837.6302,,,,,847.8847,,,,,788.2688,678.426,609.5911,544.1493,483.4668,440.1069,408.3698,417.0398,427.7811,444.8086,455.7292,451.1002,448.451,11
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Emissions|CO2,,,,,,,,,,,,,,,,33702.0617,,,,,37208.8436,,,,,38909.644,,,,,39302.4665,29616.4184,22961.8455,16262.7006,10561.4748,6081.3259,2040.7376,-667.1244,-2853.8013,-5284.114,-6513.416,-7625.2091,-8840.4517,12
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Emissions|N2O,,,,,,,,,,,,,,,,9888.0957,,,,,10584.764,,,,,11772.2552,,,,,12751.3959,10701.7624,10328.7456,9800.2763,9534.957,9439.6548,9145.9787,9061.1143,8774.7776,7847.1596,6885.0302,6075.4993,5441.0058,14
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Emissions|NH3,,,,,,,,,,,,,,,,1.2365,,,,,1.2678,,,,,1.3064,,,,,1.3278,1.0947,1.0039,0.8648,0.7607,0.6719,0.6126,0.5946,0.5819,0.5685,0.5631,0.5174,0.5131,15
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Emissions|NOx,,,,,,,,,,,,,,,,111.6316,,,,,121.2221,,,,,121.7867,,,,,115.5629,93.8393,82.1944,69.7689,57.7131,48.1266,40.9892,40.359,39.9476,39.2548,38.2662,35.4977,34.0843,16
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Emissions|OC,,,,,,,,,,,,,,,,31.6338,,,,,31.2304,,,,,31.0092,,,,,28.3385,25.8581,24.2487,22.6001,21.1268,20.1995,19.5756,19.756,20.0115,20.4088,20.6084,20.3307,20.0814,17
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Emissions|Sulfur,,,,,,,,,,,,,,,,89.509,,,,,94.3199,,,,,88.0872,,,,,80.2197,55.3045,43.5226,31.5876,24.3717,19.8389,15.7243,15.169,14.6478,13.7983,13.0977,11.9736,11.1912,19
643,REMIND 2.1,R2p1_SSP1-PkBudg900,Emissions|VOC,,,,,,,,,,,,,,,,124.9045,,,,,129.4378,,,,,131.7083,,,,,127.6135,109.5944,100.3937,91.507,82.5829,75.848,71.0849,70.9812,71.3492,72.0025,72.2132,70.4787,69.2805,20
644,REMIND 2.1,R2p1_SSP2-Base,Baseline_CLE,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,380.6739376,,419.17252006,,466.30559367,,511.02706602,519.44133503,522.50527478,512.92970127,507.52070808,1
644,REMIND 2.1,R2p1_SSP2-Base,MFR_tech,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,249.62265481,,234.96454541,,234.97754555,,252.59329557,257.69683076,261.0238505,258.59579946,257.17310803,2
644,REMIND 2.1,R2p1_SSP2-Base,MFR_explore,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,248.1620259,,233.66147598,,233.66181668,,251.29523679,256.41007875,259.73955006,257.31686408,255.89745361,3
644,REMIND 2.1,R2p1_SSP2-Base,MFR_struc,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,242.22561763,,211.28660379,,181.72136866,,181.25232077,182.89148221,186.63945921,189.6378841,192.04583714,4
644,REMIND 2.1,R2p1_SSP2-Base,MFR_behavior,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,206.92240842,,179.77809094,,150.18329158,,149.65654638,151.28920957,155.07405746,158.14491339,160.64863545,5
644,REMIND 2.1,R2p1_SSP2-Base,MFR_develop,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,202.9194438,,176.42867177,,147.88758742,,147.16373687,148.44026127,151.71114408,154.27295721,156.37899926,6
644,REMIND 2.1,R2p1_SSP2-Base,Emissions|BC,,,,,,,,,,,,,,,,8.5963,,,,,9.0309,,,,,9.0987,,,,,8.6661,8.6281,8.674,7.8064,6.6562,5.4253,4.1394,3.9532,3.7901,3.5097,3.3545,3.2923,3.3175,10
644,REMIND 2.1,R2p1_SSP2-Base,Emissions|CO,,,,,,,,,,,,,,,,796.9953,,,,,837.6302,,,,,847.8847,,,,,787.1507,768.1314,746.2242,682.5818,610.4323,539.3554,471.6233,460.84,451.1391,435.6316,428.4197,432.1403,452.8746,11
644,REMIND 2.1,R2p1_SSP2-Base,Emissions|CO2,,,,,,,,,,,,,,,,33702.0617,,,,,37208.8436,,,,,39123.0203,,,,,40681.8027,42662.2177,46496.1575,49296.9864,50658.0637,52311.5674,54243.842,56100.1763,57347.71,57556.4887,55778.5302,52108.0807,48591.7466,12
644,REMIND 2.1,R2p1_SSP2-Base,Emissions|N2O,,,,,,,,,,,,,,,,9888.0957,,,,,10584.764,,,,,11781.009,,,,,13046.146,14165.9475,15296.0828,16193.7434,16983.0985,17589.1421,18036.2476,18159.485,18164.6012,18241.5973,18469.2775,18316.2877,18286.0635,14
644,REMIND 2.1,R2p1_SSP2-Base,Emissions|NH3,,,,,,,,,,,,,,,,1.2365,,,,,1.2678,,,,,1.3064,,,,,1.3344,1.3632,1.4088,1.2809,1.1386,1.0017,0.8952,0.8643,0.8374,0.7619,0.7169,0.6795,0.6466,15
644,REMIND 2.1,R2p1_SSP2-Base,Emissions|NOx,,,,,,,,,,,,,,,,111.6316,,,,,121.2221,,,,,121.7867,,,,,116.8442,117.1746,118.6888,111.5687,99.5275,85.556,71.1628,69.7174,68.0814,63.0748,59.1148,57.3343,56.2055,16
644,REMIND 2.1,R2p1_SSP2-Base,Emissions|OC,,,,,,,,,,,,,,,,31.6338,,,,,31.2304,,,,,31.0092,,,,,28.2224,27.3666,26.4461,24.7651,23.0879,21.625,20.3851,19.7944,19.2712,18.5561,18.2074,18.3177,19.0354,17
644,REMIND 2.1,R2p1_SSP2-Base,Emissions|Sulfur,,,,,,,,,,,,,,,,89.509,,,,,94.3199,,,,,88.0872,,,,,82.6214,80.2234,79.0333,69.8234,58.5329,47.1801,35.6885,34.1237,32.2561,28.1533,25.0441,23.0956,21.9572,19
644,REMIND 2.1,R2p1_SSP2-Base,Emissions|VOC,,,,,,,,,,,,,,,,124.9045,,,,,129.4378,,,,,131.7083,,,,,127.5748,126.2377,124.5537,115.2283,104.3376,93.4573,83.1742,80.2559,77.6625,72.8639,69.4208,68.3671,69.7392,20
645,REMIND 2.1,R2p1_SSP2-NDC,Baseline_CLE,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,362.88330022,,363.74002913,,374.27914485,,389.55099207,395.79756851,406.698185,409.58933206,405.84171563,1
645,REMIND 2.1,R2p1_SSP2-NDC,MFR_tech,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,242.54661685,,212.65844597,,198.76783697,,204.94103063,209.54608035,216.20570933,219.36895408,219.19433372,2
645,REMIND 2.1,R2p1_SSP2-NDC,MFR_explore,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,241.07612702,,211.33624687,,197.42278796,,203.62529549,208.25869064,214.92769045,218.09112704,217.91726302,3
645,REMIND 2.1,R2p1_SSP2-NDC,MFR_struc,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,236.1471414,,198.74579592,,175.27655488,,176.22403441,178.71850317,182.37865497,185.61712929,187.74817603,4
645,REMIND 2.1,R2p1_SSP2-NDC,MFR_behavior,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,200.8439322,,167.23728307,,143.73847779,,144.62826002,147.11623053,150.81325322,154.12415858,156.35097435,5
645,REMIND 2.1,R2p1_SSP2-NDC,MFR_develop,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,196.90940243,,164.03927436,,141.60333986,,142.2507349,144.34618808,147.5484878,150.35847379,152.19045442,6
645,REMIND 2.1,R2p1_SSP2-NDC,Emissions|BC,,,,,,,,,,,,,,,,8.5963,,,,,9.0309,,,,,9.0987,,,,,8.6567,8.4926,8.4111,7.4472,6.1929,4.9782,3.8353,3.612,3.4334,3.1616,2.9618,2.8703,2.8322,10
645,REMIND 2.1,R2p1_SSP2-NDC,Emissions|CO,,,,,,,,,,,,,,,,796.9953,,,,,837.6302,,,,,847.8847,,,,,788.2688,763.4383,731.696,659.106,580.7808,508.8,446.294,435.0241,426.5763,414.4041,403.084,401.8213,409.218,11
645,REMIND 2.1,R2p1_SSP2-NDC,Emissions|CO2,,,,,,,,,,,,,,,,33702.0617,,,,,37208.8436,,,,,38909.644,,,,,39302.4665,40030.5133,39940.0942,37226.3415,32719.0513,29674.1275,27267.7791,25476.5959,24427.3854,21414.9086,18542.5104,15357.8783,12950.6673,12
645,REMIND 2.1,R2p1_SSP2-NDC,Emissions|N2O,,,,,,,,,,,,,,,,9888.0957,,,,,10584.764,,,,,11772.2552,,,,,12751.3959,13344.8801,14179.8815,14681.7578,15065.6009,15627.164,16063.5197,16424.58,16678.1243,17115.4203,17203.8394,16880.6413,16641.8416,14
645,REMIND 2.1,R2p1_SSP2-NDC,Emissions|NH3,,,,,,,,,,,,,,,,1.2365,,,,,1.2678,,,,,1.3064,,,,,1.3278,1.3297,1.3736,1.2227,1.0642,0.9304,0.8213,0.817,0.7919,0.7478,0.6627,0.6325,0.6035,15
645,REMIND 2.1,R2p1_SSP2-NDC,Emissions|NOx,,,,,,,,,,,,,,,,111.6316,,,,,121.2221,,,,,121.7867,,,,,115.5629,112.6434,110.8494,99.5906,85.4177,71.7138,58.6442,57.0376,55.5256,53.3144,50.1279,49.0147,47.9208,16
645,REMIND 2.1,R2p1_SSP2-NDC,Emissions|OC,,,,,,,,,,,,,,,,31.6338,,,,,31.2304,,,,,31.0092,,,,,28.3385,27.4369,26.443,24.6956,22.957,21.415,20.1565,19.5723,19.0865,18.3328,17.7192,17.5536,17.7161,17
645,REMIND 2.1,R2p1_SSP2-NDC,Emissions|Sulfur,,,,,,,,,,,,,,,,89.509,,,,,94.3199,,,,,88.0872,,,,,80.2197,74.3565,69.737,57.3958,45.122,34.5552,25.3774,23.2702,21.7815,19.7113,18.481,17.4322,16.6386,19
645,REMIND 2.1,R2p1_SSP2-NDC,Emissions|VOC,,,,,,,,,,,,,,,,124.9045,,,,,129.4378,,,,,131.7083,,,,,127.6135,125.6916,123.3391,113.0336,101.496,90.5137,80.5993,77.7237,75.2077,71.0663,67.4699,65.5977,65.1829,20
646,REMIND 2.1,R2p1_SSP2-NPi,Baseline_CLE,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,381.11595498,,442.22249968,,541.09867182,,661.38193911,706.70840304,747.35462814,757.92791106,745.04498381,1
646,REMIND 2.1,R2p1_SSP2-NPi,MFR_tech,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,249.46821015,,243.46832193,,264.21051104,,311.89491421,332.1055688,350.77791985,356.66622211,352.44878189,2
646,REMIND 2.1,R2p1_SSP2-NPi,MFR_explore,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,247.98411812,,242.13333546,,262.88823696,,310.59510376,330.82876469,349.50351563,355.39490398,351.1778132,3
646,REMIND 2.1,R2p1_SSP2-NPi,MFR_struc,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,241.93099653,,213.92688994,,180.86473136,,180.88557459,182.75859988,186.36987714,189.315424,191.55730373,4
646,REMIND 2.1,R2p1_SSP2-NPi,MFR_behavior,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,206.62778733,,182.41837709,,149.32665427,,149.2898002,151.15632724,154.80447539,157.82245329,160.16010205,5
646,REMIND 2.1,R2p1_SSP2-NPi,MFR_develop,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,202.62704889,,179.06027338,,146.99119028,,146.76616449,148.28923861,151.4348974,153.95057286,155.87567252,6
646,REMIND 2.1,R2p1_SSP2-NPi,Emissions|BC,,,,,,,,,,,,,,,,8.5963,,,,,9.0309,,,,,9.0987,,,,,8.6567,8.5812,8.6312,7.7901,6.6621,5.4419,4.1665,3.9818,3.8208,3.5175,3.3015,3.1729,3.1216,10
646,REMIND 2.1,R2p1_SSP2-NPi,Emissions|CO,,,,,,,,,,,,,,,,796.9953,,,,,837.6302,,,,,847.8847,,,,,788.2688,766.872,741.8276,676.6197,604.7997,534.5829,468.7774,457.9845,449.1358,434.3583,421.3895,418.1283,424.6977,11
646,REMIND 2.1,R2p1_SSP2-NPi,Emissions|CO2,,,,,,,,,,,,,,,,33702.0617,,,,,37208.8436,,,,,38909.644,,,,,39302.4665,41512.1417,43912.2165,44973.228,44800.5507,45080.0032,45799.4427,46856.3524,48047.6175,49955.742,50817.7669,48766.6557,45560.6699,12
646,REMIND 2.1,R2p1_SSP2-NPi,Emissions|N2O,,,,,,,,,,,,,,,,9888.0957,,,,,10584.764,,,,,11772.2552,,,,,12751.3959,13422.9821,14309.6674,15026.8863,15444.6789,15926.3107,16397.6137,16746.1984,16953.1449,17270.2251,17271.7196,16903.2109,16689.2943,14
